feature,pearson,pearson p-value,pearson CI95%,spearman,spearman p-value,spearman CI95%,n
P3_lowgamma_relative_power,-0.08294428684803237,0.4644970131012587,[-0.3   0.14],-0.10955666275340943,0.3333449691351501,[-0.32  0.11],82.0
P3_lowgamma_spectral_entropy,-0.36562841201444063,0.0008527384372631389,[-0.54 -0.16],-0.26707332480111173,0.01662689304833148,[-0.46 -0.05],82.0
P3_lowgamma_spectral_flatness,-0.3683365073842989,0.0007747245303200892,[-0.54 -0.16],-0.2762248885695838,0.013130653694703873,[-0.47 -0.06],82.0
P3_lowgamma_spectral_edge_frequency,,,,,,,82.0
P3_lowgamma_spectral_diff,-0.04850986301093784,0.6691547081820018,[-0.27  0.17],-0.10442820403499915,0.35660279536247175,[-0.32  0.12],82.0
P4_delta_relative_power,0.09475042937806873,0.4031443626555301,[-0.13  0.31],0.10318525067713359,0.36238707206873,[-0.12  0.32],82.0
P4_delta_spectral_entropy,0.04089671092833151,0.7187087632727098,[-0.18  0.26],0.08730740849467308,0.44125057898715503,[-0.13  0.3 ],82.0
P4_delta_spectral_flatness,0.03981095116772352,0.7258773166368127,[-0.18  0.26],0.08398816773696385,0.45887525707950927,[-0.14  0.3 ],82.0
P4_delta_spectral_edge_frequency,,,,,,,82.0
P4_delta_spectral_diff,-0.12275899128070183,0.27800214102839693,[-0.33  0.1 ],-0.02331507932080465,0.8373516241802731,[-0.24  0.2 ],82.0
P4_theta_relative_power,-0.14297321919195585,0.20580818055204111,[-0.35  0.08],-0.17156017536019555,0.12810022677125937,[-0.38  0.05],82.0
P4_theta_spectral_entropy,-0.3116484173525206,0.004892257385597329,[-0.5 -0.1],-0.2431992332273236,0.029723581132638757,[-0.44 -0.02],82.0
P4_theta_spectral_flatness,-0.3118409576912641,0.004864468237329804,[-0.5 -0.1],-0.24097040987345186,0.03130129377987482,[-0.44 -0.02],82.0
P4_theta_spectral_edge_frequency,,,,,,,82.0
P4_theta_spectral_diff,-0.17167699497319697,0.1278367502157781,[-0.38  0.05],-0.15671078654666737,0.1650769344149684,[-0.36  0.07],82.0
P4_lowalpha_relative_power,0.20092704174314863,0.07391561804157402,[-0.02  0.4 ],0.13825356727601337,0.22133021400148473,[-0.08  0.35],82.0
P4_lowalpha_spectral_entropy,0.21694490851443649,0.053240710988609156,[-0.    0.42],0.21293620874757016,0.05790780500022415,[-0.01  0.41],82.0
P4_lowalpha_spectral_flatness,0.2163938526828075,0.053863389797115475,[-0.    0.42],0.21399528644476554,0.056643524280347,[-0.01  0.41],82.0
P4_lowalpha_spectral_edge_frequency,,,,,,,82.0
P4_lowalpha_spectral_diff,-0.24580830325409656,0.0279624091844496,[-0.44 -0.03],-0.30347483512970025,0.006209712045899443,[-0.49 -0.09],82.0
P4_highalpha_relative_power,0.10996552450245273,0.33153303510175125,[-0.11  0.32],0.12448065519053876,0.27126620324181133,[-0.1   0.34],82.0
P4_highalpha_spectral_entropy,0.010156998673142787,0.9287485689963795,[-0.21  0.23],0.11198664022614917,0.322668090216806,[-0.11  0.32],82.0
P4_highalpha_spectral_flatness,0.008374396375297426,0.9412289728533058,[-0.21  0.23],0.1144166460800869,0.3122123754314544,[-0.11  0.33],82.0
P4_highalpha_spectral_edge_frequency,,,,,,,82.0
P4_highalpha_spectral_diff,0.14590935916707196,0.19655212585501872,[-0.08  0.35],0.1424527405560221,0.2074808421144606,[-0.08  0.35],82.0
P4_beta_relative_power,0.08494393882190109,0.4537609776101751,[-0.14  0.3 ],0.12198322952592157,0.28107345866711464,[-0.1   0.33],82.0
P4_beta_spectral_entropy,0.1775893494427801,0.11503427219332482,[-0.04  0.38],0.175817302134699,0.11876302773923868,[-0.05  0.38],82.0
P4_beta_spectral_flatness,0.17328968416735205,0.12424156728365628,[-0.05  0.38],0.16841111393014452,0.13535972562370224,[-0.05  0.37],82.0
P4_beta_spectral_edge_frequency,,,,,,,82.0
P4_beta_spectral_diff,0.2050274568917577,0.06809264399626613,[-0.02  0.41],0.1824968416588616,0.10517865790660404,[-0.04  0.39],82.0
P4_lowgamma_relative_power,-0.08722322886876605,0.4416928065055947,[-0.3   0.14],-0.08260273191501967,0.4663445619905211,[-0.3   0.14],82.0
P4_lowgamma_spectral_entropy,-0.21064755214614939,0.060718505362110625,[-0.41  0.01],-0.2151648362418337,0.05527363375645657,[-0.42  0.  ],82.0
P4_lowgamma_spectral_flatness,-0.21023252282664973,0.06123988484706429,[-0.41  0.01],-0.22260193925102167,0.047183010387324587,[-0.42 -0.  ],82.0
P4_lowgamma_spectral_edge_frequency,,,,,,,82.0
P4_lowgamma_spectral_diff,0.0689245755887933,0.5435186252030031,[-0.15  0.28],0.012061932846348423,0.9154307378122702,[-0.21  0.23],82.0
Pz_delta_relative_power,0.10195430283961511,0.36817192179951663,[-0.12  0.31],0.03498488911342654,0.7580185095418155,[-0.19  0.25],82.0
Pz_delta_spectral_entropy,0.004479024120854631,0.9685465359175011,[-0.22  0.22],0.04495428673982564,0.6921378986651379,[-0.18  0.26],82.0
Pz_delta_spectral_flatness,0.010657764997510765,0.9252455492270593,[-0.21  0.23],0.0480282353810931,0.6722507790713252,[-0.17  0.26],82.0
Pz_delta_spectral_edge_frequency,,,,,,,82.0
Pz_delta_spectral_diff,-0.03690492421481118,0.7451785545497089,[-0.25  0.18],0.025253708821756995,0.8240363542199438,[-0.2   0.24],82.0
Pz_theta_relative_power,-0.04176244277496418,0.7130102159278242,[-0.26  0.18],-0.05544082036620559,0.625231601198545,[-0.27  0.17],82.0
Pz_theta_spectral_entropy,-0.2941074981605476,0.008096548947176563,[-0.48 -0.08],-0.08636105719353558,0.44623642279669784,[-0.3   0.14],82.0
Pz_theta_spectral_flatness,-0.29483324567203484,0.007934193874516646,[-0.48 -0.08],-0.08911228017352993,0.43182893389653343,[-0.3   0.13],82.0
Pz_theta_spectral_edge_frequency,,,,,,,82.0
Pz_theta_spectral_diff,-0.09714484062503453,0.3913095734787698,[-0.31  0.13],-0.14539086366655563,0.19816453727809757,[-0.35  0.08],82.0
Pz_lowalpha_relative_power,0.2085932217727272,0.06333490292561855,[-0.01  0.41],0.17676847149146943,0.11675018447486316,[-0.04  0.38],82.0
Pz_lowalpha_spectral_entropy,0.21353273271759357,0.057192902044430824,[-0.01  0.41],0.08392848506046885,0.4591956631801084,[-0.14  0.3 ],82.0
Pz_lowalpha_spectral_flatness,0.2166452516094997,0.053578580061530934,[-0.    0.42],0.08764820123762089,0.43946280933729076,[-0.13  0.3 ],82.0
Pz_lowalpha_spectral_edge_frequency,,,,,,,82.0
Pz_lowalpha_spectral_diff,-0.14127822401624474,0.21129086505735287,[-0.35  0.08],-0.18998398874828823,0.09142367974348281,[-0.39  0.03],82.0
Pz_highalpha_relative_power,0.11702576540021925,0.301232547512444,[-0.11  0.33],0.14502947540905203,0.1992939747597496,[-0.08  0.35],82.0
Pz_highalpha_spectral_entropy,-0.08939775067890524,0.43034928668600325,[-0.3   0.13],-0.052338811982941116,0.644740427483169,[-0.27  0.17],82.0
Pz_highalpha_spectral_flatness,-0.09358095514423033,0.4090002952699927,[-0.31  0.13],-0.05307579060074338,0.6400830753288358,[-0.27  0.17],82.0
Pz_highalpha_spectral_edge_frequency,,,,,,,82.0
Pz_highalpha_spectral_diff,0.13138506661423446,0.24536034334431997,[-0.09  0.34],0.10957359671155972,0.33326979951658575,[-0.11  0.32],82.0
Pz_beta_relative_power,0.11338618374347398,0.3166191604452592,[-0.11  0.33],0.15469539981461428,0.17064795332867974,[-0.07  0.36],82.0
Pz_beta_spectral_entropy,0.0220276340652632,0.8462198623120225,[-0.2   0.24],0.07898562118979273,0.4861537615015804,[-0.14  0.29],82.0
Pz_beta_spectral_flatness,0.012524629939128347,0.9121992860171656,[-0.21  0.23],0.07077316439837401,0.5327361404258195,[-0.15  0.29],82.0
Pz_beta_spectral_edge_frequency,,,,,,,82.0
Pz_beta_spectral_diff,0.3482369611269817,0.0015486389329108369,[0.14 0.53],0.3543773510858104,0.0012592451083784794,[0.15 0.53],82.0
Pz_lowgamma_relative_power,-0.159229588437412,0.1583045498391554,[-0.37  0.06],-0.17324603938008595,0.12433783565741115,[-0.38  0.05],82.0
Pz_lowgamma_spectral_entropy,-0.3657114967307943,0.0008502424859576339,[-0.54 -0.16],-0.27253762294724027,0.014454082022294416,[-0.46 -0.06],82.0
Pz_lowgamma_spectral_flatness,-0.3646746746499536,0.0008818707293154933,[-0.54 -0.16],-0.27180194682565495,0.014731504744014133,[-0.46 -0.06],82.0
Pz_lowgamma_spectral_edge_frequency,,,,,,,82.0
Pz_lowgamma_spectral_diff,-0.08298971055611926,0.46425160712294133,[-0.3   0.14],-0.10382520947226552,0.35940176325756046,[-0.32  0.12],82.0
T3_delta_relative_power,-0.060108237709758115,0.5963599660973646,[-0.28  0.16],-0.024242710465100577,0.8309743442067765,[-0.24  0.2 ],82.0
T3_delta_spectral_entropy,-0.09685814349812254,0.3927156218953095,[-0.31  0.13],-0.038897639196758836,0.7319256296835448,[-0.26  0.18],82.0
T3_delta_spectral_flatness,-0.10113879799374335,0.3720352562450243,[-0.31  0.12],-0.04812875099005176,0.6716041771951247,[-0.27  0.17],82.0
T3_delta_spectral_edge_frequency,,,,,,,82.0
T3_delta_spectral_diff,-0.2602402406822067,0.019734905006961602,[-0.45 -0.04],-0.19551553886680959,0.08220414268145827,[-0.4   0.03],82.0
T3_theta_relative_power,-0.13611529964935187,0.2286267636775333,[-0.35  0.09],-0.09225862999753612,0.4156810285236011,[-0.31  0.13],82.0
T3_theta_spectral_entropy,-0.2676021845656719,0.0164049748320511,[-0.46 -0.05],-0.2228492170504052,0.04693175868548636,[-0.42 -0.  ],82.0
T3_theta_spectral_flatness,-0.26660985544306326,0.016823492820949266,[-0.46 -0.05],-0.21748743771846346,0.0526334394888135,[-0.42  0.  ],82.0
T3_theta_spectral_edge_frequency,,,,,,,82.0
T3_theta_spectral_diff,-0.10367735088808287,0.3600901510770187,[-0.32  0.12],-0.09706192839345434,0.3917158914856973,[-0.31  0.13],82.0
T3_lowalpha_relative_power,0.07451445692743934,0.5112437177898973,[-0.15  0.29],0.03070143407696313,0.7868957204114498,[-0.19  0.25],82.0
T3_lowalpha_spectral_entropy,0.24635165068151685,0.02760695789606061,[0.03 0.44],0.07212931306716357,0.5248940480509097,[-0.15  0.29],82.0
T3_lowalpha_spectral_flatness,0.2486235543236259,0.02616181632904446,[0.03 0.44],0.07386217211031335,0.5149586377327615,[-0.15  0.29],82.0
T3_lowalpha_spectral_edge_frequency,,,,,,,82.0
T3_lowalpha_spectral_diff,-0.07884356558469842,0.486940732286806,[-0.29  0.14],-0.10740503450090717,0.34298323736491076,[-0.32  0.12],82.0
T3_highalpha_relative_power,-0.044946235808510274,0.6921902662680979,[-0.26  0.18],0.02160899115099741,0.8491077540943383,[-0.2   0.24],82.0
T3_highalpha_spectral_entropy,-0.22675144531450095,0.043110819650110536,[-0.43 -0.01],-0.14271123842497077,0.20664890302386377,[-0.35  0.08],82.0
T3_highalpha_spectral_flatness,-0.22851555917138494,0.04147008692983761,[-0.43 -0.01],-0.1395519876100321,0.21698022903365524,[-0.35  0.08],82.0
T3_highalpha_spectral_edge_frequency,,,,,,,82.0
T3_highalpha_spectral_diff,0.16162171801458594,0.1520658493842485,[-0.06  0.37],0.11334924102468465,0.3167778858932373,[-0.11  0.32],82.0
T3_beta_relative_power,-0.1189742454551525,0.2931993881538391,[-0.33  0.1 ],-0.10025908305115573,0.3762302949624857,[-0.31  0.12],82.0
T3_beta_spectral_entropy,-0.02741697676295409,0.8092367577840882,[-0.25  0.19],0.01735405520739194,0.8785655066433231,[-0.2   0.24],82.0
T3_beta_spectral_flatness,-0.031159427463727095,0.783793602149809,[-0.25  0.19],0.013006389147027371,0.9088362184693441,[-0.21  0.23],82.0
T3_beta_spectral_edge_frequency,,,,,,,82.0
T3_beta_spectral_diff,0.10116697739539704,0.37190135078632236,[-0.12  0.31],0.09613495980067294,0.39627564695309736,[-0.13  0.31],82.0
T3_lowgamma_relative_power,0.08067063562398911,0.4768706536778897,[-0.14  0.3 ],0.04578557498367382,0.68673855986476,[-0.18  0.26],82.0
T3_lowgamma_spectral_entropy,-0.1811544452493788,0.10780682212953566,[-0.39  0.04],-0.1229367292316101,0.27730162571236944,[-0.33  0.1 ],82.0
T3_lowgamma_spectral_flatness,-0.18202741530632133,0.10609197835804908,[-0.39  0.04],-0.11967617248208455,0.29034036456225276,[-0.33  0.1 ],82.0
T3_lowgamma_spectral_edge_frequency,,,,,,,82.0
T3_lowgamma_spectral_diff,0.09922368949733865,0.3812042170279476,[-0.12  0.31],0.09349863630205119,0.40941435347855004,[-0.13  0.31],82.0
T4_delta_relative_power,0.11095462254286069,0.32717557288352517,[-0.11  0.32],0.13000598031891394,0.2503936803574614,[-0.09  0.34],82.0
T4_delta_spectral_entropy,-0.024849291886280416,0.8268100847437445,[-0.24  0.2 ],-0.09311461252815885,0.4113491955271029,[-0.31  0.13],82.0
T4_delta_spectral_flatness,-0.02501821255002522,0.8256512671472518,[-0.24  0.2 ],-0.0964663789639512,0.3946418002113893,[-0.31  0.13],82.0
T4_delta_spectral_edge_frequency,,,,,,,82.0
T4_delta_spectral_diff,-0.1589752192151698,0.1589789644062265,[-0.37  0.06],-0.13184671599216852,0.24369109034387743,[-0.34  0.09],82.0
T4_theta_relative_power,0.11032688706726916,0.3299368093089504,[-0.11  0.32],0.07566928045825995,0.5047005414607111,[-0.15  0.29],82.0
T4_theta_spectral_entropy,-0.23602374200181264,0.0350558710115766,[-0.43 -0.02],-0.21126187902123827,0.059953384807139305,[-0.41  0.01],82.0
T4_theta_spectral_flatness,-0.2354378346771719,0.03552457089398686,[-0.43 -0.02],-0.2093110818759461,0.06241044335544372,[-0.41  0.01],82.0
T4_theta_spectral_edge_frequency,,,,,,,82.0
T4_theta_spectral_diff,-0.0331855914875438,0.7701108328976949,[-0.25  0.19],-0.055496324685127045,0.6248848104250929,[-0.27  0.17],82.0
T4_lowalpha_relative_power,0.19899841954968311,0.076789155030516,[-0.02  0.4 ],0.14852194325489923,0.18857080716595317,[-0.07  0.36],82.0
T4_lowalpha_spectral_entropy,0.21815766270088788,0.05189108509248466,[-0.    0.42],0.17372238749904895,0.12329022555490758,[-0.05  0.38],82.0
T4_lowalpha_spectral_flatness,0.21630612180829967,0.05396307128597257,[-0.    0.42],0.16852064315353754,0.1351021067816292,[-0.05  0.37],82.0
T4_lowalpha_spectral_edge_frequency,,,,,,,82.0
T4_lowalpha_spectral_diff,0.012597543150433987,0.9116901925115599,[-0.21  0.23],-0.027405242491957516,0.8093168604370212,[-0.25  0.19],82.0
T4_highalpha_relative_power,0.04845686984617829,0.6694950980403774,[-0.17  0.27],0.03573606496511551,0.7529871141339971,[-0.19  0.25],82.0
T4_highalpha_spectral_entropy,-0.14270215768287167,0.2066780878096956,[-0.35  0.08],-0.06373988177250708,0.5743164388274375,[-0.28  0.16],82.0
T4_highalpha_spectral_flatness,-0.14129564248281806,0.2112340012183356,[-0.35  0.08],-0.06321010949520482,0.5775083991386596,[-0.28  0.16],82.0
T4_highalpha_spectral_edge_frequency,,,,,,,82.0
T4_highalpha_spectral_diff,0.14388035251167347,0.20291593249598985,[-0.08  0.35],0.14273457410346907,0.20657391745921003,[-0.08  0.35],82.0
T4_beta_relative_power,-0.01961044072777425,0.8629209390845358,[-0.24  0.2 ],0.06492580064269969,0.5672009401650933,[-0.16  0.28],82.0
T4_beta_spectral_entropy,0.12500532846223686,0.2692354256736354,[-0.1   0.34],0.15744681561441784,0.1630762077412965,[-0.06  0.36],82.0
T4_beta_spectral_flatness,0.12468710243383524,0.2704659130661107,[-0.1   0.34],0.15790071945065298,0.16185134550098124,[-0.06  0.36],82.0
T4_beta_spectral_edge_frequency,,,,,,,82.0
T4_beta_spectral_diff,0.20826918524617768,0.06375581602296494,[-0.01  0.41],0.19547745993714352,0.08226498104892205,[-0.03  0.4 ],82.0
T4_lowgamma_relative_power,-0.08289971671233237,0.4647378763567084,[-0.3   0.14],-0.0678200838632739,0.5500113530432246,[-0.28  0.15],82.0
T4_lowgamma_spectral_entropy,-0.4310183363940783,6.573037807221735e-05,[-0.59 -0.23],-0.39360060026333776,0.00030382064403851685,[-0.56 -0.19],82.0
T4_lowgamma_spectral_flatness,-0.4290596537907226,7.153797684445473e-05,[-0.59 -0.23],-0.3971459471194271,0.00026480231189124104,[-0.57 -0.19],82.0
T4_lowgamma_spectral_edge_frequency,,,,,,,82.0
T4_lowgamma_spectral_diff,-0.024662369183971248,0.8280928297627648,[-0.24  0.2 ],-0.006511521102647932,0.9542864776239779,[-0.23  0.21],82.0
T5_delta_relative_power,0.17296726275984803,0.12495408683510054,[-0.05  0.38],0.17480243514570257,0.12093997235541967,[-0.05  0.38],82.0
T5_delta_spectral_entropy,-0.06328526977227739,0.5770550485534216,[-0.28  0.16],-0.11816062881596817,0.29653644264136675,[-0.33  0.1 ],82.0
T5_delta_spectral_flatness,-0.0657797578370667,0.5621029968168587,[-0.28  0.16],-0.1209022771819549,0.28539058517549903,[-0.33  0.1 ],82.0
T5_delta_spectral_edge_frequency,,,,,,,82.0
T5_delta_spectral_diff,-0.207597096652934,0.06463606101514331,[-0.41  0.01],-0.20742908475809546,0.06485763841135986,[-0.41  0.01],82.0
T5_theta_relative_power,0.12963794246849406,0.2517487977989095,[-0.09  0.34],0.14832947107801006,0.1891506769116578,[-0.07  0.36],82.0
T5_theta_spectral_entropy,-0.3418937371666427,0.0019094186379792558,[-0.52 -0.13],-0.1354093290627848,0.2310722609160719,[-0.34  0.09],82.0
T5_theta_spectral_flatness,-0.3397716724429891,0.0020460292849513637,[-0.52 -0.13],-0.13666488252045045,0.22673554879770583,[-0.35  0.09],82.0
T5_theta_spectral_edge_frequency,,,,,,,82.0
T5_theta_spectral_diff,0.011863938781318318,0.9168139397209193,[-0.21  0.23],-0.048560726071873596,0.6688280632613064,[-0.27  0.17],82.0
T5_lowalpha_relative_power,0.19604857350846702,0.08135626790004905,[-0.02  0.4 ],0.16278654306513501,0.1490952644877879,[-0.06  0.37],82.0
T5_lowalpha_spectral_entropy,0.15564485445769785,0.16800646475521389,[-0.07  0.36],0.09062891968365361,0.4240010638366337,[-0.13  0.3 ],82.0
T5_lowalpha_spectral_flatness,0.15625934458753374,0.16631300761324122,[-0.07  0.36],0.0901532151397023,0.42644752694489074,[-0.13  0.3 ],82.0
T5_lowalpha_spectral_edge_frequency,,,,,,,82.0
T5_lowalpha_spectral_diff,-0.07459238806449009,0.5108008008155218,[-0.29  0.15],-0.03347450807859496,0.7681653637337196,[-0.25  0.19],82.0
T5_highalpha_relative_power,0.1425862980058509,0.20705070920726285,[-0.08  0.35],0.1448708027087515,0.19979132488340365,[-0.08  0.35],82.0
T5_highalpha_spectral_entropy,0.06977088177974522,0.5385690805725729,[-0.15  0.29],0.12215338879882,0.2803978551178176,[-0.1   0.33],82.0
T5_highalpha_spectral_flatness,0.07063145558433495,0.5335589303660171,[-0.15  0.29],0.12683599848430752,0.26222999499150734,[-0.1   0.34],82.0
T5_highalpha_spectral_edge_frequency,,,,,,,82.0
T5_highalpha_spectral_diff,0.2194926962162696,0.05043796517033363,[-0.    0.42],0.23865195539521858,0.033016627244828414,[0.02 0.44],82.0
T5_beta_relative_power,0.011130866175789168,0.9219373600213817,[-0.21  0.23],0.05410530858864269,0.6336002586341241,[-0.17  0.27],82.0
T5_beta_spectral_entropy,0.19545650687735525,0.08229847283252399,[-0.03  0.4 ],0.2169839017708575,0.053196873931400955,[-0.    0.42],82.0
T5_beta_spectral_flatness,0.19707736989952607,0.07973949451808712,[-0.02  0.4 ],0.21611283420802965,0.054183221152575796,[-0.    0.42],82.0
T5_beta_spectral_edge_frequency,,,,,,,82.0
T5_beta_spectral_diff,0.35400099207653996,0.0012754638422014398,[0.15 0.53],0.3598281096999192,0.0010443752372542015,[0.15 0.54],82.0
T5_lowgamma_relative_power,-0.1713700078172503,0.12853001852135626,[-0.38  0.05],-0.18604550931012737,0.0984709486224227,[-0.39  0.04],82.0
T5_lowgamma_spectral_entropy,-0.25460460233937915,0.022660489239519833,[-0.45 -0.04],-0.16427123799208682,0.14537216776256182,[-0.37  0.06],82.0
T5_lowgamma_spectral_flatness,-0.2553362395428892,0.022260948863203348,[-0.45 -0.04],-0.16838144592514948,0.13542957043644188,[-0.37  0.05],82.0
T5_lowgamma_spectral_edge_frequency,,,,,,,82.0
T5_lowgamma_spectral_diff,-0.08803401361201606,0.4374438012167662,[-0.3   0.13],-0.05161965171646542,0.6492983948588864,[-0.27  0.17],82.0
T6_delta_relative_power,0.1230318180440691,0.27692733852135165,[-0.1   0.33],0.19192951065313132,0.08809237019808698,[-0.03  0.39],82.0
T6_delta_spectral_entropy,-0.14351107854353953,0.20408977939342277,[-0.35  0.08],-0.15211319967116346,0.17798603294921303,[-0.36  0.07],82.0
T6_delta_spectral_flatness,-0.14197486214842525,0.20902509494218294,[-0.35  0.08],-0.14826019264754423,0.1893597103673325,[-0.36  0.07],82.0
T6_delta_spectral_edge_frequency,,,,,,,82.0
T6_delta_spectral_diff,-0.1410168758710965,0.2121453582799379,[-0.35  0.08],-0.07073206854162166,0.5329746864243067,[-0.29  0.15],82.0
T6_theta_relative_power,-0.02724377410471029,0.8104193044581827,[-0.25  0.19],-0.0341563524821635,0.7635797422303205,[-0.25  0.19],82.0
T6_theta_spectral_entropy,-0.31686947344532307,0.004186572292868075,[-0.5 -0.1],-0.16695946193313013,0.13880933389023978,[-0.37  0.05],82.0
T6_theta_spectral_flatness,-0.32173251471853725,0.0036122792056227956,[-0.51 -0.11],-0.16568116880201222,0.14190159873100927,[-0.37  0.06],82.0
T6_theta_spectral_edge_frequency,,,,,,,82.0
T6_theta_spectral_diff,-0.037847282844473425,0.7389017310667689,[-0.26  0.18],-0.03585290043657657,0.7522054648352576,[-0.25  0.19],82.0
T6_lowalpha_relative_power,0.1845185591564049,0.10131493501689973,[-0.04  0.39],0.14234675931729332,0.20782261560074525,[-0.08  0.35],82.0
T6_lowalpha_spectral_entropy,0.14584861407915123,0.1967405414102851,[-0.08  0.35],0.10202501361786025,0.36783809775596943,[-0.12  0.31],82.0
T6_lowalpha_spectral_flatness,0.14364779457037927,0.2036546233833261,[-0.08  0.35],0.10422717674767829,0.35753441923429574,[-0.12  0.32],82.0
T6_lowalpha_spectral_edge_frequency,,,,,,,82.0
T6_lowalpha_spectral_diff,-0.2193881770104633,0.050550509583353546,[-0.42  0.  ],-0.2371449170951391,0.03417340534201848,[-0.43 -0.02],82.0
T6_highalpha_relative_power,0.06304988017719089,0.5784754163979808,[-0.16  0.28],0.06119850798714431,0.589702576042814,[-0.16  0.28],82.0
T6_highalpha_spectral_entropy,0.11636311213637808,0.3039969665310503,[-0.11  0.33],0.2290753810113471,0.04096038618548277,[0.01 0.43],82.0
T6_highalpha_spectral_flatness,0.11319067094203003,0.31745976808398585,[-0.11  0.32],0.2307632946878236,0.03945500382027981,[0.01 0.43],82.0
T6_highalpha_spectral_edge_frequency,,,,,,,82.0
T6_highalpha_spectral_diff,0.10819985709416305,0.33940266260957275,[-0.11  0.32],0.0916718503761478,0.41866571839274824,[-0.13  0.31],82.0
T6_beta_relative_power,-0.011278241231797945,0.9209070986633976,[-0.23  0.21],0.04234064583951299,0.7092129897917658,[-0.18  0.26],82.0
T6_beta_spectral_entropy,0.18365959958945588,0.10294273280717572,[-0.04  0.39],0.21092151788080804,0.06037631708985024,[-0.01  0.41],82.0
T6_beta_spectral_flatness,0.18168669908331914,0.10675873272747359,[-0.04  0.39],0.21330175890184025,0.057468853407590385,[-0.01  0.41],82.0
T6_beta_spectral_edge_frequency,,,,,,,82.0
T6_beta_spectral_diff,0.20974516230370407,0.06185676535319221,[-0.01  0.41],0.22458579210501803,0.04519820082691682,[0.01 0.42],82.0
T6_lowgamma_relative_power,-0.11934911381947327,0.29167021229735635,[-0.33  0.1 ],-0.09583870128722903,0.39773954139747136,[-0.31  0.13],82.0
T6_lowgamma_spectral_entropy,-0.38180192720881423,0.0004748231191597126,[-0.55 -0.18],-0.3620017585413744,0.0009684009210753412,[-0.54 -0.15],82.0
T6_lowgamma_spectral_flatness,-0.38147441538680166,0.0004806311681303331,[-0.55 -0.18],-0.36157651778773586,0.0009828568959274644,[-0.54 -0.15],82.0
T6_lowgamma_spectral_edge_frequency,,,,,,,82.0
T6_lowgamma_spectral_diff,0.034960549679591765,0.7581817052161722,[-0.19  0.25],0.03093498128637185,0.7853134216278912,[-0.19  0.25],82.0
